Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
10.0,0.283994912746518,-1.0111039363196381,1.2685428115747068,-2.0674123649324234,-2.8577329063202193,-1.162555178270616,-1.7553421061924253,0.026097559362039707,-0.6503669413781661,1.7217990528015872,0.5072178220097565,-0.4417403554307422,-0.750989735004091,-0.08664961861771749,0.2337359551386606,0.04005851973878681,0.11190875570120513,1.3595526559928126,-0.19421903653301253,-0.4746135311338909,-0.012486453593782774,0.09991607734928311,0.02785576635054826,0.1661579387199175,0.0674344977355297,-0.16123442961825457,0.04125141366781623,0.00582575535374224,7.8,0
10.0,0.07545103609158756,0.5295674051960582,-1.2136287897137306,-0.14129532699918307,4.239501057882103,6.129244220142471,0.5802334440444955,0.2898912722524563,-0.21127924109972931,0.32787236001486564,-0.10955586608594878,-0.21456969445074814,-0.13157805055611424,0.330783011638717,0.9401888004808577,-0.16226027621081146,-0.35768930561126827,0.5728596440758762,0.6208819358827877,0.15442463401760076,0.0670153430985293,0.07589221546563464,0.009167917743240881,0.3308836130338093,-0.2058480871702285,-0.6129300121631908,0.04088806413473607,-0.01947648000997518,9.99,0
10.0,0.24498451206323457,-1.050039121318458,0.5329393152626395,-1.855860071222418,-2.1532760268513944,-1.3918281034229938,-0.8502749514582251,-0.12252095009515337,-0.7915999814180303,1.401151519270377,0.09625886913979972,-0.1596605323500565,1.761378858734275,-0.2895738953277445,0.7344911291375151,-1.0220458527938887,0.38593315341347467,-1.349121070414424,-0.5994116761733396,-0.12594531485573793,-0.3111704479221394,-0.1538350883792945,0.08502054720018694,0.13041032528958427,0.04322767977174276,-0.4420568515304405,0.025430152259640976,0.015205606817572,121.5,0
11.0,0.20958418422908284,0.24730712891700712,1.15020999959362,4.0764950258423545,-0.2586072004611929,0.6237175196145609,-0.11928536615212315,0.06246589132848153,-0.08357596544329603,0.4871483910568826,-0.3271075417287631,0.21275652908392903,-0.01618430507560252,-0.16271939576652836,-0.6635286505252799,-0.2505267769520804,0.05476119121949199,-1.5603041686974983,-0.8623795891204674,-0.18776990621000839,-0.04950007931223229,0.023686294307672506,-0.07170502693144229,0.034772385161239754,0.14708336264115965,0.12962485835413592,0.020689363102759834,0.007632290909694943,27.5,0
12.0,-0.5471694927151635,-0.28173031028429096,2.278938508690023,2.656235790943841,-0.19799971153620113,1.4922868382524996,-0.5215961215477067,-1.0271373143467142,0.285682570930958,1.2184117347118952,0.35708393871161215,0.5216779737341479,0.5413060733432323,-0.670053997500397,0.41173782302873563,-0.37976233422574446,-0.06883212707641219,1.2384860186823694,1.9493969623583,-1.9391663002496855,1.5459414294841622,0.0707229875624011,1.024839542340722,0.009400441381055355,-0.06243901975310006,-0.29333127779347784,-0.1586307065255678,-0.01080815102190916,58.8,0
12.0,-0.1474645661115154,0.2969566725720333,2.8558014022664264,-2.2071417546931147,-1.6792168042151407,-0.14385188632703505,-0.7505915308039173,0.0019407785329379687,-0.1648844473013479,0.7914640891766781,-0.3357005320143581,-0.506850730540124,1.5308132700683903,-0.9723894794110446,1.1204017022218329,2.080292822131422,-0.12332448936134408,-0.668354052046543,0.3794928814382452,0.32290494919990675,0.6706743935601222,0.4308819844210277,-0.25764256092468807,-0.021606212323809815,-0.010495917781465355,-0.10844578117046916,-0.17424562981632338,0.046379498289711975,15.99,0
12.0,0.21621677368230385,-0.03463599119556298,1.7592030562078194,1.9373033678960645,-1.0669074131543255,0.5322977963725577,-0.7228108634502982,0.10199685802921664,0.2957457380838415,-0.2836483855495975,-0.19039474713263305,0.616260180329324,1.0350994472794293,-0.42725118995079875,0.3588817414406014,-0.30905855914095476,-0.0040682157110515605,-0.9483000641263867,-0.5050849099880976,-0.13961677441858106,-0.033038066394311484,0.06238959855270354,0.013859173144046786,0.034445249101785896,0.09773035687118872,-0.47601590740942085,0.0893470645368551,0.013280241744107388,12.99,0
13.0,-0.08562806675264406,0.7898832676319059,1.28343859567904,-1.092896784229378,1.3273752410013624,-0.23627488980967248,0.8727670306608711,0.04737510532774351,-0.2514928999154404,-0.7811427691250321,0.1370308141218977,0.18236473901534128,0.3691395552344572,-0.2661129452937769,-0.18676188287028114,1.4325140875087319,-0.41012100518951544,1.08285941383053,0.022317149732249953,-0.05763277645585408,-0.26148527964848156,-0.2141081453751156,-0.15751122511026938,-0.2949227095478607,-0.09185943449897915,-0.06105129406071989,0.07671958052044653,0.046963652330357215,0.89,0
14.0,-1.0585806438199805,-4.684590706257802,1.6467276035994904,2.6092960462481907,4.420008425598813,-3.2584428380603856,-1.9236964391680704,0.08662676979697838,0.46614560020816115,0.36536128675583246,0.38781118010409393,0.6382399683665683,-0.3895140855341888,-0.4368078889904981,-0.5330062064974067,0.5914696386438372,-0.32037472473272144,0.11948006082628106,-0.35697190696013353,-2.6926201261763514,-0.6760107598177292,0.3133644840517914,2.468834852854002,0.013982452149886786,-0.12920743914039534,-0.7736486087852386,0.3774282646199808,0.34036883063154966,46.8,0
15.0,0.2925972479483543,-0.8847582847012719,0.6313075260613958,-2.161128551330996,-2.2547697946162555,-1.3322010099121253,-1.3328329120898401,-0.02861340848811501,-0.7480021037149209,1.7338837873223525,0.45559244087166134,-0.4158235198240649,-0.6092660510284047,0.0474163729647188,-0.043501068633679016,-0.20855701482024808,0.1343539915348947,0.8822913726660623,0.047579267347751565,-0.47545152245299216,-0.23846927963161954,-0.055727937956165825,0.04016893007654672,0.09820302704537229,0.08931552554259656,-0.2744376526808754,0.021466622509653813,0.002724922629824175,5.0,0
16.0,0.136188943208645,-1.17053065493997,1.428677467099676,1.2536112896657499,-1.7267858577065356,2.418987621660245,-1.0836005248561342,0.23982607782266038,-0.16867565830290634,0.6017723616705118,0.43090398138108205,0.8541706941553672,0.6144140724146117,-0.3397343507223561,-0.817795559602822,-2.562040553077456,0.22771865076843523,0.9959366973546884,-1.1409371386700082,-0.16955235314007305,-0.39677742577104835,-0.18205963131666372,-0.051092748069887735,-0.10099183520684016,0.019315760445448922,-0.5257939717618926,0.08332463904409129,0.022760206399930365,231.71,0
17.0,0.18863749387747236,0.28232362071985956,-0.2380326978636608,3.1698046572289544,1.6374273451399368,3.133959613471667,0.1328456929419778,0.2808726506871275,-0.4503519983158454,0.7667647881812083,0.7146832700837373,0.2676164112477379,-1.3683173015187708,0.8968447027228451,0.7195475362275353,-0.7546582747388231,0.17773839815182524,-2.764417812044402,-1.7789631411865687,-0.33009978238113225,0.19329575850313327,0.12811756626108406,-0.048710381328365734,-0.45542633332422305,0.10484391531090011,0.24900784522872982,0.01575995827627333,-0.0052350762700353656,34.09,0
18.0,0.2286425862702826,0.43158959509749967,-0.09342059574006448,3.398785739905156,0.6215980124201718,0.1653302814354159,0.29741719864754096,0.07436857841068566,-0.37393361028593086,0.9761111135689171,0.3149006220773949,-0.34959319191161614,-3.0763738353321086,1.027332507536903,0.003112684241568663,0.5318475054409505,-0.2006977543264847,-0.15733691936478233,-0.7164567380735114,-0.376488541494743,0.025104564012100455,-0.019726460978556265,-0.10428774176727855,-0.12296885372953115,0.16182097816854796,0.13518088391979852,-0.03900913469299404,-0.004092556857967431,2.28,0
18.0,0.04850524335766894,0.23866321738732973,1.645570207979184,-0.13916718552719537,-1.9053560928173712,-0.2773862148563166,-1.1671955391971793,-0.8713937118973083,0.5837061706433417,-0.8784186366383935,-0.24658082420689703,0.3453536713044862,-0.6624809422600848,0.07420355228318176,1.574098186378814,-1.7504527966901993,0.3458331035339997,0.6948134007431481,1.9107393654450555,-0.28311009790043096,2.21512897269023,0.06380676358894895,-0.18612497284290927,0.14045002291234,0.22014059366216748,-0.28346210832119545,0.3240767479653069,0.08977940126678466,22.75,0
22.0,-0.3814951915122763,-0.0385935385419965,-0.5629780151702101,-1.5224671306361455,4.264700060109842,5.460384565287724,-0.0777786881073734,0.46078343726922294,0.018889015076050307,0.6072995455474361,-0.03435582069607881,-0.1419386778824085,0.06452838193119016,0.03090353291202831,1.2051835621261633,0.7253503361495687,-0.43085770463264816,0.07011898480809202,0.4286847565456563,-0.26562231395898767,-0.7779299271861321,-0.25440345267043446,0.8739272298838866,0.32647208130079064,0.08616885325680194,0.1863538297826212,0.6811257901029837,0.005233077580589546,0.89,0
22.0,-0.4065364636488148,-0.10441781140607553,1.8351170576811786,0.6161773285944833,0.42792073867982056,-1.7730448747326708,0.6709223949428941,-0.056350267533501676,0.17981553318844998,0.1581916792137194,-0.36216222796946806,-0.11876621801296491,-0.9574393053910658,-0.2550821111136708,-0.21423948390027814,-0.41768496428247825,0.004747717889656339,-0.7773267620220311,0.4437300164664368,-0.47396036785105505,-0.5418277721530416,-0.07238522025791726,0.7455289941582832,0.13230390500944614,0.0668563214534704,0.34170617707210305,0.3465411797462429,0.0871830048409131,26.43,0
23.0,0.2299494775985991,0.3038436603914566,0.3940929634641946,1.7035688197435244,-0.2501692720491079,-1.6926954781309194,0.45513536119683834,-0.17625708590110503,-0.09324162522089634,-0.04883789663005148,-0.060638352809053844,0.6443147947708279,2.180556966184609,0.09245921138252969,0.7707286452139667,-0.01827535348415257,-0.2259419253350492,-0.5172756246917607,-0.3429929919538948,0.03416923577803236,0.08994226606073971,0.07251506685200082,-0.15111438697662316,0.14442442171909112,0.19444919862854446,-0.4197566619980666,0.015757778715027364,0.010767846418877325,41.88,0
23.0,0.25923449682339017,-0.1495941198817099,0.6032124854621133,0.8656947239934274,-1.2129711993793704,-1.5356863052054062,-0.32671950552483625,-0.11901730864073579,-0.40503124398348483,0.9193587782522592,-0.2712333298886524,-0.0732346691372309,0.5282096237771269,0.15675703210178862,0.7916689797878852,-1.699045305826764,-0.09579926309128725,2.023812870489704,-1.0884825816553567,-0.6409675189458914,-0.38173316336461943,-0.1029282553053074,-0.03786706275426017,0.11524569107134196,0.150134783898125,-0.3488713001871079,0.040755997331952336,0.010330952058839181,16.0,0
23.0,-0.081195555306452,0.7782547181653687,2.3979038534600323,2.2143974376442426,0.010789057518949256,-0.3701735271930221,0.9129577255714337,-0.015752177721644067,-0.22432031493480994,-0.36643607991526345,-0.005133801913288934,0.5176334430231647,0.9292683808683104,-0.07869934240523124,0.07773676603952734,-1.7617613479792331,0.34250381269410074,-1.5004581577052287,0.4772616598082387,0.11926741187459249,0.1036801078949515,0.1455734090784092,-0.03866017388434478,0.21330168648809403,-0.04933265756084821,-0.3455163727519759,0.17587257352606056,0.05472051556003825,33.0,0
23.0,0.20762695731395292,-0.1506929092049538,1.757533922405809,1.7825382170826498,-1.1393944681307242,1.0688399265783588,-0.9460804158761817,0.2159969847874582,0.26443225142623566,-0.06852392422024045,0.44322536928089257,0.6615965097432458,-0.791983417548466,-0.03638881334161035,-0.2213400043885528,0.005608489559519401,-0.08547408761376615,0.06745371745140605,-0.24376254912662262,-0.21819866312948416,0.018358450765428993,0.06803378202049912,0.014522119862865515,0.0009796139148428896,0.07904274700850247,-0.49196642738934965,0.07842231894530385,0.008681446582678505,12.99,0
24.0,0.24252100180653224,0.05246821393965546,0.5282137939412217,1.144512047989351,-0.5215265179144257,-0.912974861679971,0.00800961870480814,-0.07209611774882607,0.16588348876334835,-0.21948599771487012,-0.3928646734512667,0.34678317553591104,0.5094921166236064,-0.13906155266287148,-0.22103877063097582,-0.2400341054256816,-0.051482370092086394,-1.0085775462980147,0.30568904187742696,-0.08132512434572396,-0.3297932959267824,-0.16899144818971357,-0.04444987481976183,0.0262818652540327,0.13658618873437622,0.3597046968386593,-0.021858002605779657,0.004242532292214236,17.28,0
25.0,0.21833210146509183,0.07352982504242765,0.6853159740051017,2.0074388659739304,-0.4351557399824441,-0.01987097529419471,-0.1464722038139111,0.10158590898812482,0.07775591392060786,0.08707361169541074,0.4792752374918029,0.4123053905769534,-2.1812802070322976,0.4747861626789221,-0.6827881419226838,-0.6630269796505855,0.06988644732514435,-0.6345497254636272,-0.12784040407604505,-0.3356292902334376,-0.07145850615881866,-0.001515209001285923,-0.031601323718463394,0.06574903036414426,0.15157490833528345,-0.42054873345235777,0.027973454500926868,0.0015959837171259585,4.45,0
26.0,-0.10385634641882954,0.7511400617598201,1.870134624147406,0.218598692230611,0.6004404954732226,0.18519348464249347,0.8771632628432016,0.0948262835409339,-0.10838776224849034,-0.5130360843309679,0.36889467895765765,0.5602913910067018,-0.8354455344660713,0.09205511147685502,-1.5382353594289584,-0.3563523132634206,-0.13712821641087886,-0.6432963573832954,-0.7224019772912843,-0.35587159956345665,0.06302234670336866,0.0662420867710287,-0.18632162770242194,0.00034215406449278796,0.02650935748138959,-0.6885117852444786,-0.0705541693825933,0.008354085680641504,6.14,0
26.0,-0.10385634641882954,0.7511400617598201,1.870134624147406,0.218598692230611,0.6004404954732226,0.18519348464249347,0.8771632628432016,0.0948262835409339,-0.10838776224849034,-0.5130360843309679,0.36889467895765765,0.5602913910067018,-0.8354455344660713,0.09205511147685502,-1.5382353594289584,-0.3563523132634206,-0.13712821641087886,-0.6432963573832954,-0.7224019772912843,-0.35587159956345665,0.06302234670336866,0.0662420867710287,-0.18632162770242194,0.00034215406449278796,0.02650935748138959,-0.6885117852444786,-0.0705541693825933,0.008354085680641504,6.14,0
26.0,-0.10492947352163147,0.7437276296160094,1.8754496598964072,0.22178291494451832,0.6286663265623808,0.16072815917845876,0.8547573452790066,0.09680628138358227,-0.10798135162707229,-0.5106934260233211,0.3686029380542266,0.5614832265942794,-0.8355574470671473,0.0932200694386249,-1.5384573946029185,-0.358277729183301,-0.1367351020835953,-0.6427459508167459,-0.7227261391284118,-0.34718913289412423,0.0664810866116945,0.06574287562584509,-0.18788785096430052,0.0002499824681153124,0.026321810735443874,-0.6892183062826218,-0.07538441987969495,0.009114089300624661,1.77,0
26.0,-0.10492947352163147,0.7437276296160094,1.8754496598964072,0.22178291494451832,0.6286663265623808,0.16072815917845876,0.8547573452790066,0.09680628138358227,-0.10798135162707229,-0.5106934260233211,0.3686029380542266,0.5614832265942794,-0.8355574470671473,0.0932200694386249,-1.5384573946029185,-0.358277729183301,-0.1367351020835953,-0.6427459508167459,-0.7227261391284118,-0.34718913289412423,0.0664810866116945,0.06574287562584509,-0.18788785096430052,0.0002499824681153124,0.026321810735443874,-0.6892183062826218,-0.07538441987969495,0.009114089300624661,1.77,0
27.0,-0.04822200587925783,0.4067892843439667,2.353879234900659,0.394363527649918,-0.015752040706228328,-1.128710268548863,0.9791985578269238,-0.13316638515029483,0.05250054860127055,-0.42446115976450555,-0.343340560545795,-0.12074077800339796,-0.9207334018087061,-0.26093556873228785,-0.34114105918817805,-0.5364601354708176,-0.013513989720923339,-0.8029401969941673,0.31162398092761423,0.0560392098415623,-0.26122232749134094,-0.10667646893896139,-0.07850542330891229,0.13039472448527445,-0.008358549630345755,0.24660839538631607,-0.16880620361441093,-0.0729833748907529,30.49,0
27.0,-0.2846109999171493,1.5171849489770792,0.8490664569844371,1.7685843550462348,-0.6464960416752572,0.456088999897239,-0.3176682187232097,0.5883880593346016,-0.22966280987478577,0.04991358581256063,0.3313651752089997,0.7213123390761507,-0.3917445510221671,0.7007525668289248,-0.5307378307229433,-1.0135297179039928,0.313708778134072,-0.18836514767740783,0.8591962799159975,0.010679709148614169,0.11044877963117039,0.10370008977274359,-0.06939539918456712,0.006958874415074887,-0.01198324648981246,-0.3031491678917829,0.14361535217360488,0.04321194441075445,1.8,0
29.0,0.1952762793380727,-0.10536930572461209,0.7590484736178565,1.0618788168951951,0.19505861762823223,2.137910014982742,-0.36329607518534013,0.21943473882744782,0.1277224105962962,-0.4320223883880322,0.2886275384669385,0.8248224143950158,0.5726769291836401,-0.03419748559434337,0.8049635428406282,-2.0904392377910996,0.5842388061392345,-4.503552138127641,-1.2839688362314168,-0.24937717231776174,-0.10242420334684273,0.03465354771601444,0.16290704494741143,-0.19109322134003753,0.029454758788413665,0.46549689211310646,0.04866641499719029,0.0018300165811757584,20.53,0
29.0,0.21771900186772847,0.1450179041304451,0.7178554411927754,1.9918798242018754,-0.2777062758203256,0.036039222247109634,-0.03928097426670944,0.06334819080247142,0.0066778041988446,0.04748884225186917,0.5687069985337063,0.8462830761974731,-0.3686176212345725,0.2502145524649141,-0.820239757013468,-0.7355776445514569,0.038618676211561356,-0.8759914576097921,-0.1357722064884237,-0.23302484013830618,-0.050618426384809505,0.030462838315123995,-0.04839851268513908,0.07705652952940732,0.16262590034287047,-0.4260013809636175,0.03539796424224308,0.0026810877374803944,6.54,0
32.0,0.244799495179248,-0.5369745460243871,-0.9863793255594081,-1.4902206430403027,2.0729006506340637,6.8239290492515945,-1.3446045974992487,0.5209672253682742,0.32138211751917617,-0.3250416641914714,-0.19290369586538722,0.15130477293956734,-0.02471375532306658,-0.20133852379725894,0.3668206683215557,0.39500592836402754,-0.22621807258442786,0.1893610595457434,0.504241352899562,0.11993552822052457,-0.008447060561574894,0.002928533647719601,-0.13000274421140096,0.369479100011991,0.13423785943706978,1.490021444632287,-0.046421636421562835,0.001825737852247291,29.89,0
32.0,-0.3937143773328778,1.8897096257768775,0.2002241654129348,1.7424458071271558,-1.1816832098322305,0.3368345438020942,-0.7611081292524218,0.8244731888036338,-0.22184053547058266,0.1374719205081966,0.2784096995988631,0.8322761166938607,-0.3017684256013287,0.9240705956196809,-0.5560882688756875,-0.8872395870054229,0.38403722794908407,-0.1522270144789794,0.8285827647530124,0.035226031973975655,0.1274127853332386,0.0938962711493732,0.011127566019645775,0.005062421642700408,0.009177711419730589,-0.29405836843625877,0.12350496020655892,0.042290434688119986,2.35,0
33.0,-0.119136508110362,0.8864767917415158,2.4159449008001284,1.8516624216988542,0.6067947100963733,0.2202003382124976,1.0494451684472723,-0.09493478762180767,-0.09205094996204517,0.15713835082312108,-0.16362760521152994,0.26204116836052693,0.7041862756775159,-0.33315948104469206,0.23840617507215572,-1.6889462136261417,0.22285429874569854,-1.2705341281003604,0.6665458776785451,0.31171933955679926,-0.11722683510818908,0.08222462266752369,-0.26587848449358364,0.039266876792277805,0.04654713469378857,-0.270274027926125,0.09079373252081474,-0.011843192339216935,14.8,0
33.0,-0.1833919662759139,0.14647825638867484,3.812127272188207,-1.6200130900888052,-0.4429915746419734,0.021392197670181592,-0.36529054300935887,0.21692842283431818,-0.015299556760801221,-0.9018804193736852,0.6562426309018712,0.6273479797398509,0.6070343820011043,-0.21323930348231943,0.45783120605739025,1.0580801886970244,-0.363324233225486,0.5391808637534131,-1.0653310143564407,-0.0066424808447647496,0.5385692271558613,0.3389581194195115,-0.15898526387499978,0.09810065355542816,-0.06958127738989694,0.9391726731275328,0.04492304014233517,0.033674322709865825,9.1,0
34.0,-0.1493928162110271,0.10982080515411491,3.67858380200757,-2.8188285233260566,-1.2950166262633864,-0.49653472815189353,-0.5178371377657105,0.07875895329052547,-0.32874871228237346,-0.04091232727827331,-0.29009817236772856,-0.33086516082027456,2.0176907074209205,-0.947337659276948,0.6607733897565105,2.3793257446036202,-0.20243690149575905,-0.8908380589613861,-0.2589137546877028,0.44049864177400194,0.5817093507900948,0.401200167258265,-0.4063866414272033,0.03151961069779829,0.12903176285288984,-0.11292650361939484,0.30731478556923963,0.048603904239865214,15.99,0
34.0,0.22309597137258916,0.0489556275962013,0.9014683977180074,1.3120760412416939,-0.6790925641703123,-0.7579626156052629,-0.01714049467494888,-0.03901480471961834,0.11597520383701125,-0.28574162051786967,-0.0011000793914761212,0.7396799532508898,1.0874495126021189,-0.17171596959502242,-0.07658117072024044,-0.8886907681879068,0.16834758498600985,-2.183447943996518,-0.24013676134699877,-0.09603725833227322,-0.22044489055572217,-0.0787503394902574,0.05965263773458818,0.15147603859568418,0.09684679737005764,0.34171847030002356,-0.0024051643685893713,0.00613242788072376,21.34,0
34.0,-0.05713833315701994,0.3829874045832077,1.734800027691519,-2.6085402506663247,0.12431194825190535,-0.22529324236288684,0.5028547703131213,0.05133209291350838,0.30843599516057546,-1.5784045787780328,-0.357775612617071,0.037192775243756235,-0.08614406297880349,0.13850312182205873,2.0066811907949544,-0.5554942405693992,-0.1405408497940525,0.10309849830877449,0.5382701883253255,-0.041087475601957815,-0.08712713476753788,-0.038340248686058065,-0.15717796117016802,-0.26565125624358926,-0.00016643291404332665,-1.0400498693066504,0.1261145875655641,0.022544291895364943,18.95,0
34.0,0.03952797554103962,0.4276040427580407,1.9071490583022221,0.8587330475733825,-0.9142065514153953,-0.9971888674532339,-0.09406766723399637,-0.4939383588927126,0.10207142793491424,-0.5083713266752646,-0.21670241422527553,0.44796835453552747,0.13139731786568953,-0.1435013060151836,-0.5959728275646234,-0.5988683755676921,0.09953241892957788,-1.064098400737505,-0.020705388408775678,-0.27247057019193566,0.9651014726541339,-0.05471031681434213,-0.16689792232688672,0.2577696451601227,0.21956893395977678,0.5510890812200403,0.1374318782950356,0.07858266749211928,9.99,0
35.0,0.2717169024430928,-0.6826505250008663,1.0802649020122823,-1.2995218731256348,-1.5425747188745966,0.6491294560661294,-1.4694758874166567,0.028375632525337098,-0.11507402822566512,0.6102361096749006,-0.6896454199077451,0.027999910959882097,2.992429486119599,-0.6740319034916656,1.4739135122331808,-0.34090607374732884,-0.41157747255961225,3.0657703911822702,-0.5790098291406641,-0.33464938733748045,-0.3070325108661035,-0.03931855827687979,-0.13157117454360334,-0.3086272850463345,0.048658673358435614,1.4880027011429755,0.0005115112590261117,0.007136685462494765,30.9,0
35.0,-0.20838122887852328,1.218983929655689,1.5084272221259019,1.865690042478382,0.003342978974453898,0.0848175149345108,0.6340890130094635,0.12993465174510355,-0.05840570238914113,0.2970885953785942,-0.22491133335028313,0.38806737830379273,0.8111040289207305,-0.10607936615048731,0.16790150252546843,-1.5503512558831325,0.28192578409328334,-1.2349932433169253,0.6078460508016745,0.2880443963487322,-0.07682096180773405,0.09999838853963826,-0.13040413775883047,0.03793941890113822,-0.0074612727099345735,-0.3236905994080999,0.1143236935504144,-0.0032102601957115597,20.22,0
